0;22;22.19
1;22;22.19
2;22;22.19
3;22;22.19
4;22;22.19
5;22;22.19
6;22;22.19
7;22;22.19
8;22;22.19
9;22;22.31
10;22.06;22.5
11;22.12;22.69
12;22.81;23.44
13;23.75;24.31
14;24.62;25.12
15;25.37;25.81
16;26;26.44
17;26.56;26.94
18;26.81;27.12
19;26.87;27.12
20;26.87;27.06
21;26.81;26.94
22;26.75;26.87
23;26.75;26.75
24;26.62;26.69
25;26.62;26.62
26;26.56;26.5
27;26.5;26.44
28;26.44;26.37
29;26.44;26.31
30;26.37;26.25
31;26.31;26.19
32;26.31;26.12
33;26.25;26.06
34;26.25;26
