0;14.94;20.77
1;15.09;20.77
2;14.4;20.85
3;14.94;20.85
4;15.48;20.85
5;15.58;20.85
6;21;20.94
7;22.51;20.94
8;21.34;20.95
9;24.17;20.99
10;24.56;21.03
11;23.24;21.03
12;22.41;21.03
13;23.78;21.03
14;23.97;21.03
15;16.11;21.11
16;16.85;21.11
17;17.97;21.11
18;19.73;21.08
19;19.24;21.06
20;21.87;21.03
21;25;21.03
22;21.19;21.03
23;23.49;21.03
24;23.34;21.03
25;24.66;21.03
26;21.97;21.02
27;25.29;21.03
28;21.34;21.04
29;23.73;21.03
30;22.07;21.03
31;20.26;21.07
32;21.78;21.03
33;18.9;21.07
34;20.21;21.03
35;23.14;21.03
36;21.73;21.03
37;24.17;21.03
38;18.16;21.1
39;15.92;21.12
40;16.7;21.13
41;18.07;21.21
42;17.19;21.21
43;19.48;21.18
44;16.02;21.12
45;23.68;21.03
46;23.14;21.02
47;22.02;20.95
48;20.75;20.94
49;21.68;20.94
50;21.09;20.94
51;20.95;20.94
52;20.61;20.94
53;15.04;20.85
54;14.4;20.85
55;15.33;20.77
56;14.79;20.76
57;15.28;20.68
58;16.16;20.68
59;15.19;20.68
60;14.75;20.68
61;15.72;20.67
62;14.79;20.68
63;14.79;20.73
64;16.21;20.68
65;16.06;20.68
66;15.23;20.68
67;15.92;20.63
68;15.14;20.57
69;14.79;20.55
70;17.48;20.5
71;16.46;20.52
72;16.55;20.5
73;18.31;20.5
74;16.65;20.5
75;16.7;20.59
76;14.89;20.67
77;14.94;20.77
78;14.79;20.8
79;15.67;20.85
80;20.75;20.95
81;21.19;21.04
82;16.46;21.12
83;18.55;21.21
84;17.33;21.29
85;17.87;21.29
86;16.41;21.29
87;17.58;21.29
88;16.41;21.28
89;19.48;21.21
90;19.04;21.21
91;18.41;21.21
92;15.97;21.12
93;18.9;21.11
94;22.36;21.02
95;18.65;20.92
96;14.99;20.85
97;16.31;20.77
98;15.14;20.68
99;16.41;20.67
100;14.79;20.59
101;15.19;20.65
102;15.23;20.64
103;16.55;20.67
104;15.97;20.67
105;15.92;20.72
106;15.19;20.77
107;15.82;20.77
108;14.45;20.82
109;15.48;20.85
110;15.92;20.85
111;16.02;20.85
112;22.17;20.98
113;24.12;21.03
114;15.14;21.12
115;15.92;21.12
116;16.26;21.12
117;21;21.06
118;22.71;21.03
119;22.17;20.94
120;14.65;20.86
121;15.28;20.84
122;14.16;20.81
123;14.75;20.85
124;20.26;20.94
125;23.1;20.95
126;19.92;20.94
127;21.53;20.94
128;17.92;20.91
129;14.99;20.85
130;15.38;20.79
131;15.58;20.78
132;14.65;20.77
133;15.48;20.77
134;14.11;20.77
135;15.33;20.77
136;14.7;20.77
137;14.89;20.77
138;15.67;20.75
139;15.43;20.68
140;14.36;20.69
141;15.43;20.68
142;15.19;20.68
143;14.99;20.68
144;13.77;20.77
145;15.09;20.85
146;15.28;20.85
147;16.46;20.86
148;18.65;20.91
149;23;20.96
150;20.17;20.94
151;23.78;20.94
152;20.51;20.94
153;23;20.94
154;18.31;20.92
155;14.6;20.85
156;14.11;20.85
157;14.5;20.82
158;13.67;20.85
159;14.5;20.85
160;14.31;20.81
161;14.99;20.85
162;18.31;20.87
163;15.63;20.85
164;23.19;20.99
165;23.83;21.04
166;22.12;21.05
167;23.29;21.05
168;17.09;21.08
169;21.78;21.06
170;22.31;21.03
171;24.71;21.03
172;21.63;21.04
173;23;21.03
174;21.53;21.04
175;23.19;21.03
176;22.07;21.03
177;25.15;21.03
178;21.83;21
179;22.12;20.95
180;22.95;20.99
181;24.61;21.03
182;22.07;21.03
183;18.85;21.1
184;23.1;21.03
185;22.31;20.94
186;21.44;20.94
187;20.65;20.93
188;21.58;20.94
189;22.07;20.96
190;22.36;21.01
191;21.73;20.94
192;20.12;20.92
193;22.41;20.92
194;13.72;20.85
195;15.19;20.85
196;13.57;20.86
197;14.75;20.85
198;14.21;20.85
199;16.46;20.85
200;13.96;20.85
201;14.75;20.85
202;14.06;20.85
203;14.11;20.85
204;15.23;20.83
205;14.5;20.85
206;14.16;20.84
207;15.04;20.85
208;14.55;20.85
209;14.5;20.85
210;14.06;20.85
211;14.26;20.85
212;16.75;20.86
213;15.48;20.85
214;15.09;20.85
215;14.36;20.85
216;14.36;20.85
217;14.36;20.85
218;14.75;20.85
219;15.53;20.86
220;14.11;20.85
221;14.5;20.85
222;13.57;20.85
223;16.41;20.87
224;18.55;20.92
225;21.53;20.92
226;19.58;20.92
227;16.94;20.88
228;19.97;20.91
229;16.06;20.87
230;15.67;20.88
231;14.45;20.85
232;14.89;20.85
233;14.26;20.85
234;13.67;20.85
235;15.14;20.85
236;13.92;20.84
237;14.11;20.79
238;14.4;20.78
239;15.53;20.78
240;14.36;20.82
241;15.04;20.83
242;14.65;20.85
243;16.26;20.85
244;20.61;20.93
245;24.02;20.94
246;20.75;20.94
247;22.61;20.96
248;22.36;20.94
249;24.41;20.99
250;21.87;20.97
251;23.34;20.97
252;22.61;20.97
253;22.56;20.95
254;22.95;20.99
255;22.75;20.98
256;23.68;21.03
257;22.9;21.02
258;20.7;21.03
259;23.14;21.03
260;21.68;21.03
261;18.6;21.1
262;14.4;21.12
263;19.82;21.1
264;15.77;21.12
265;19.68;21.08
266;17.53;21.09
267;23.39;21.03
268;21.39;21.04
269;22.8;21.03
270;21.48;21.03
271;25;21.03
272;21.14;21.03
273;24.51;21.03
274;21.58;21.03
275;23.1;21.03
276;22.46;21.03
277;23.19;21.03
278;22.02;21.03
279;23.68;21.03
280;22.61;21.03
281;24.76;21.03
282;22.9;21.03
