0;-13.38;11.88
1;-13.38;11.88
2;-13.38;11.81
3;-13.38;11.81
4;-13.44;11.81
5;-13.44;11.81
6;-13.44;11.81
7;-13.44;11.81
8;-13.44;11.81
9;-13.44;11.81
10;-13.5;11.81
11;-13.5;11.81
12;-13.5;11.81
13;-13.5;11.94
14;-13.5;12.13
15;-13.5;12.31
16;-13.5;12.44
17;-13.5;12.56
18;-13.5;12.69
19;-13.5;12.81
20;-13.5;12.88
21;-13.5;13
22;-13.5;13.13
23;-13.5;13.19
24;-13.56;13.25
25;-13.56;13.31
26;-13.56;13.31
27;-13.56;13.31
28;-13.5;13.31
29;-13.5;13.38
30;-13.56;13.38
31;-13.56;13.38
32;-13.56;13.38
33;-13.56;13.38
34;-13.56;13.38
35;-13.56;13.31
36;-13.56;13.31
37;-13.56;13.31
38;-13.56;13.31
39;-13.56;13.31
40;-13.56;13.25
41;-13.56;13.25
42;-13.56;13.19
43;-13.56;13.25
44;-13.63;13.38
45;-13.63;13.5
46;-13.63;13.56
47;-13.63;13.69
48;-13.63;13.75
49;-13.63;13.81
50;-13.56;13.94
51;-13.63;14
52;-13.63;14.06
53;-13.63;14.13
54;-13.56;14.13
55;-13.56;14.13
56;-13.56;14.19
57;-13.56;14.19
58;-13.56;14.19
59;-13.56;14.19
60;-13.56;14.19
61;-13.56;14.13
62;-13.56;14.13
63;-13.56;14.13
64;-13.56;14.13
65;-13.56;14.13
66;-13.56;14.06
67;-13.56;14.06
68;-13.56;14.06
69;-13.56;14
70;-13.56;14
71;-13.56;14
