0;23.69;-1
1;23.69;-1
2;23.69;-1
3;23.69;-1
4;23.69;-1
5;23.69;-1
6;23.69;-1
7;23.69;-1
8;23.69;-1
9;23.69;-1
10;23.69;-1
11;23.69;-1
12;23.69;-1
13;23.69;-1
14;23.69;-1
15;23.69;-1
16;23.69;-1
17;23.69;-1
18;23.69;-1
19;23.69;-1
20;23.69;-1
21;23.69;-1
22;23.69;-1
23;23.69;-1
24;23.69;-1
25;23.69;-1
26;23.69;-1
27;23.69;-1
28;23.69;-1
29;23.69;-1
30;23.69;-1
31;23.69;-1
32;23.69;-1
33;23.69;-1
34;23.69;-1
35;23.69;-1
36;23.69;-1
37;23.69;-1
38;23.69;-1
39;23.69;-1
40;23.69;-1
41;23.69;-1
42;23.69;-1
43;23.69;-1
44;23.69;-1
45;23.69;-1
46;23.69;-1
47;23.69;-1
48;23.69;-1
49;23.69;-1
50;23.69;-1
51;23.69;-1
52;23.69;-1
