0;23.5;-1
1;23.5;-1
2;23.5;-1
3;23.44;-1
4;23.44;-1
5;23.44;-1
6;23.37;-1
7;23.37;-1
8;23.37;-1
9;23.31;-1
10;23.31;-1
11;23.31;-1
12;23.31;-1
13;23.25;-1
14;23.25;-1
15;23.25;-1
16;23.19;-1
17;23.19;-1
18;23.19;-1
19;23.19;-1
20;23.12;-1
21;23.12;-1
22;23.12;-1
23;23.06;-1
24;23.06;-1
25;23.06;-1
26;23.06;-1
27;23;-1
28;23;-1
29;23;-1
30;23;-1
31;22.94;-1
32;22.94;-1
33;22.94;-1
34;22.94;-1
35;22.87;-1
36;22.87;-1
37;22.87;-1
38;22.87;-1
39;22.87;-1
40;22.81;-1
41;22.81;-1
42;22.81;-1
43;22.81;-1
44;22.75;-1
45;22.75;-1
46;22.75;-1
47;22.75;-1
48;22.75;-1
49;22.69;-1
50;22.69;-1
51;22.69;-1
52;22.69;-1
53;22.69;-1
54;22.62;-1
55;22.62;-1
56;22.62;-1
57;22.62;-1
58;22.62;-1
59;22.56;-1
60;22.56;-1
61;22.56;-1
62;22.56;-1
63;22.56;-1
64;22.5;-1
65;22.5;-1
66;22.5;-1
67;22.5;-1
68;22.5;-1
69;22.5;-1
70;22.44;-1
71;22.44;-1
72;22.44;-1
73;22.44;-1
74;22.44;-1
75;22.37;-1
76;22.37;-1
77;22.37;-1
78;22.37;-1
79;22.37;-1
80;22.37;-1
81;22.37;-1
82;22.31;-1
83;22.31;-1
84;22.31;-1
85;22.31;-1
86;22.31;-1
87;22.25;-1
88;22.25;-1
89;22.25;-1
90;22.25;-1
91;22.25;-1
92;22.25;-1
93;22.25;-1
94;22.19;-1
95;22.19;-1
96;22.19;-1
97;22.19;-1
98;22.19;-1
99;22.19;-1
100;22.19;-1
101;22.12;-1
102;22.12;-1
103;22.12;-1
104;22.12;-1
105;22.12;-1
106;22.12;-1
107;22.12;-1
108;22.06;-1
109;22.06;-1
110;22.06;-1
111;22.06;-1
112;22.06;-1
113;22.06;-1
114;22.06;-1
115;22;-1
116;22;-1
117;22;-1
118;22;-1
119;22;-1
120;22;-1
121;22;-1
122;22;-1
123;22;-1
124;21.94;-1
125;21.94;-1
126;21.94;-1
127;21.94;-1
128;21.94;-1
129;21.94;-1
130;21.94;-1
131;21.94;-1
132;21.94;-1
133;21.87;-1
134;21.87;-1
135;21.87;-1
136;21.87;-1
137;21.87;-1
138;21.87;-1
139;21.87;-1
140;21.87;-1
141;21.87;-1
142;21.87;-1
143;21.81;-1
144;21.81;-1
145;21.81;-1
146;21.81;-1
147;21.81;-1
148;21.81;-1
149;21.81;-1
150;21.81;-1
151;21.81;-1
152;21.75;-1
153;21.75;-1
154;21.75;-1
155;21.75;-1
156;21.75;-1
157;21.75;-1
158;21.75;-1
159;21.75;-1
160;21.75;-1
161;21.75;-1
162;21.75;-1
163;21.75;-1
164;21.69;-1
165;21.69;-1
166;21.69;-1
167;21.69;-1
168;21.69;-1
169;21.69;-1
170;21.69;-1
171;21.69;-1
172;21.69;-1
173;21.69;-1
174;21.69;-1
175;21.69;-1
